Sample_ID,Treatment,Day,Replicate ,Microbial Load (LOG),VOC,Revalence Index,,,,,,
40,TA 2,6,2,4.54,Methyl formate,48.52,,,,,,
40,TA 2,6,2,4.54,Methanethiol,46.83,,,,,,
40,TA 2,6,2,4.54,Pentane,1.48,,,,,,
40,TA 2,6,2,4.54,Propanal,94.84,,,,,,
40,TA 2,6,2,4.54,Propenal,94.63,,,,,,
40,TA 2,6,2,4.54,ethyl chloride,94.17,,,,,,
40,TA 2,6,2,4.54,ethanol,92.22,,,,,,
40,TA 2,6,2,4.54,dimethyl sulfide,88.92,,,,,,
40,TA 2,6,2,4.54,Methyl acetate,96.89,,,,,,
40,TA 2,6,2,4.54,propan-2-one,95.77,,,,,,
40,TA 2,6,2,4.54,dimethyl sulfide,95.54,,,,,,
40,TA 2,6,2,4.54,2-propanol,92.13,,,,,,
40,TA 2,6,2,4.54,2-Methyl-2-propanol,92.05,,,,,,
40,TA 2,6,2,4.54,"Ethene, 1,2-dichloro, (Z)-",92.01,,,,,,
40,TA 2,6,2,4.54,Methyl 2-propenoate,92,,,,,,
40,TA 2,6,2,4.54,1-propanethiol,91.71,,,,,,
40,TA 2,6,2,4.54,Ethyl Acetate,91.63,,,,,,
40,TA 2,6,2,4.54,"2,2-dichloropropane",90.63,,,,,,
40,TA 2,6,2,4.54,butan-2-one,98.64,,,,,,
40,TA 2,6,2,4.54,2-butanol,97.95,,,,,,
40,TA 2,6,2,4.54,S(+)-2-butanol,97.46,,,,,,
40,TA 2,6,2,4.54,Chloroform,97.17,,,,,,
40,TA 2,6,2,4.54,"Methane, bromochloro-",96.42,,,,,,
40,TA 2,6,2,4.54,3-methylheptane,31.02,,,,,,
40,TA 2,6,2,4.54,3-Ethylhexane,30.9,,,,,,
40,TA 2,6,2,4.54,2-Methylheptane,30.69,,,,,,
40,TA 2,6,2,4.54,4-Methylheptane,30.65,,,,,,
40,TA 2,6,2,4.54,1-Chloropentane,29.59,,,,,,
40,TA 2,6,2,4.54,3-Ethylhexane,35.95,,,,,,
40,TA 2,6,2,4.54,3-methylheptane,35.91,,,,,,
40,TA 2,6,2,4.54,1-Chloropentane,35.51,,,,,,
40,TA 2,6,2,4.54,2-Methylheptane,35.46,,,,,,
40,TA 2,6,2,4.54,4-Methylheptane,35.42,,,,,,
40,TA 2,6,2,4.54,pentanol,73.75,,,,,,
40,TA 2,6,2,4.54,1-hexen-3-ol,73.7,,,,,,
40,TA 2,6,2,4.54,(E)-2-penten-1-ol,73.54,,,,,,
40,TA 2,6,2,4.54,"Ethane, 1,1,2-trichloro-",72.89,,,,,,
40,TA 2,6,2,4.54,1-Hexen-3-one,72.69,,,,,,
40,TA 2,6,2,4.54,2-hexanol,97.93,,,,,,
40,TA 2,6,2,4.54,EDB,97.85,,,,,,
40,TA 2,6,2,4.54,Dibromochloromethane,97.74,,,,,,
40,TA 2,6,2,4.54,(Z)-3-hexenal,97.58,,,,,,
40,TA 2,6,2,4.54,Hexanal,97.41,,,,,,
40,TA 2,6,2,4.54,Butyl 2-propenoate,92.71,,,,,,
40,TA 2,6,2,4.54,"2-Pentanone, 3-mercapto-",92.47,,,,,,
40,TA 2,6,2,4.54,Butyl propanoate,92.1,,,,,,
40,TA 2,6,2,4.54,Propyl 2-methyl-2-propenoate,91.82,,,,,,
40,TA 2,6,2,4.54,Pentyl acetate,91.54,,,,,,
40,TA 2,6,2,4.54,1-Octen-3-ol,67.92,,,,,,
40,TA 2,6,2,4.54,octadienone,67.85,,,,,,
40,TA 2,6,2,4.54,"1,5-octadienone",67.78,,,,,,
40,TA 2,6,2,4.54,"2,3-Octanedione",67.7,,,,,,
40,TA 2,6,2,4.54,2-Octanone,67.45,,,,,,
40,TA 2,6,2,4.54,"Benzene, 1,3-dinitro-",98.34,,,,,,
40,TA 2,6,2,4.54,delta-Nonalactone,97.4,,,,,,
40,TA 2,6,2,4.54,bis(2-furylmethyl) sulfide,97.27,,,,,,
40,TA 2,6,2,4.54,"1,2,4-Thiadiazole, 5-ethoxy-3-(trichloromethyl)-",96.37,,,,,,
40,TA 2,6,2,4.54,Methyl eugenol,96,,,,,,
40,TA 2,6,2,4.54,Mevinphos,90.4,,,,,,
40,TA 2,6,2,4.54,Isoeugenol,90.1,,,,,,
40,TA 2,6,2,4.54,Vanillin,89.78,,,,,,
40,TA 2,6,2,4.54,Dimethyl phthalate,89.52,,,,,,
40,TA 2,6,2,4.54,delta-Nonalactone,88.79,,,,,,
41,TA 2,8,2,5.10,C3H9N,Trimethylamine,,,,,,
41,TA 2,8,2,5.10,CH4S,Methanethiol,,,,,,
41,TA 2,8,2,5.10,C5H12,2-Methylbutane,,,,,,
41,TA 2,8,2,5.10,CH4O,Methanol,,,,,,
41,TA 2,8,2,5.10,C2H4O,Acetaldehyde,,,,,,
41,TA 2,8,2,5.10,C2H4O2,Methyl formate,,,,,,
41,TA 2,8,2,5.10,CH4S,Methanethiol,,,,,,
41,TA 2,8,2,5.10,C5H12,Pentane,,,,,,
41,TA 2,8,2,5.10,CH4O,Methanol,,,,,,
41,TA 2,8,2,5.10,C2H4O,Acetaldehyde,,,,,,
41,TA 2,8,2,5.10,C2H4O2,Methyl formate,,,,,,
41,TA 2,8,2,5.10,CH4S,Methanethiol,,,,,,
41,TA 2,8,2,5.10,C5H12,Pentane,,,,,,
41,TA 2,8,2,5.10,CH4O,Methanol,,,,,,
41,TA 2,8,2,5.10,C2H5Cl,ethyl chloride,,,,,,
41,TA 2,8,2,5.10,C4H4O,Furan,,,,,,
41,TA 2,8,2,5.10,C5H12,Pentane,,,,,,
41,TA 2,8,2,5.10,C4H10O,Diethyl ether,,,,,,
41,TA 2,8,2,5.10,C3H6O,Propanal,,,,,,
41,TA 2,8,2,5.10,C3H4O,Propenal,,,,,,
41,TA 2,8,2,5.10,C2H5Cl,ethyl chloride,,,,,,
41,TA 2,8,2,5.10,C2H6O,ethanol,,,,,,
41,TA 2,8,2,5.10,C2H6S,dimethyl sulfide,,,,,,
41,TA 2,8,2,5.10,C3H6O2,Methyl acetate,,,,,,
41,TA 2,8,2,5.10,C3H6O,propan-2-one,,,,,,
41,TA 2,8,2,5.10,C2H6S,dimethyl sulfide,,,,,,
41,TA 2,8,2,5.10,C3H8O,2-propanol,,,,,,
41,TA 2,8,2,5.10,C4H10O,2-Methyl-2-propanol,,,,,,
41,TA 2,8,2,5.10,C2H2Cl2,"Ethene, 1,2-dichloro, (Z)-",,,,,,
41,TA 2,8,2,5.10,C4H6O2,Methyl 2-propenoate,,,,,,
41,TA 2,8,2,5.10,C3H8S,1-propanethiol,,,,,,
41,TA 2,8,2,5.10,C4H8O2,Ethyl Acetate,,,,,,
41,TA 2,8,2,5.10,C3H6Cl2,"2,2-dichloropropane",,,,,,
41,TA 2,8,2,5.10,C4H8O,butan-2-one,,,,,,
41,TA 2,8,2,5.10,C4H10O,2-butanol,,,,,,
41,TA 2,8,2,5.10,C4H10O,S(+)-2-butanol,,,,,,
41,TA 2,8,2,5.10,CHCl3,Chloroform,,,,,,
41,TA 2,8,2,5.10,CH2BrCl,"Methane, bromochloro-",,,,,,
41,TA 2,8,2,5.10,C5H8O,1-penten-3-one,,,,,,
41,TA 2,8,2,5.10,C5H10O,3-Pentanone,,,,,,
41,TA 2,8,2,5.10,C5H10O,pentan-2-one,,,,,,
41,TA 2,8,2,5.10,C5H10O,pent-1-en-3-ol,,,,,,
41,TA 2,8,2,5.10,C4H10O2,1-methoxy-2-propanol,,,,,,
41,TA 2,8,2,5.10,C8H18,3-Ethylhexane,,,,,,
41,TA 2,8,2,5.10,C8H18,3-methylheptane,,,,,,
41,TA 2,8,2,5.10,C5H11Cl,1-Chloropentane,,,,,,
41,TA 2,8,2,5.10,C8H18,2-Methylheptane,,,,,,
41,TA 2,8,2,5.10,C8H18,4-Methylheptane,,,,,,
41,TA 2,8,2,5.10,C8H16,ethylcyclohexane,,,,,,
41,TA 2,8,2,5.10,C8H16,Propylcyclopentane,,,,,,
41,TA 2,8,2,5.10,C8H12,4-Ethenylcyclohexene,,,,,,
41,TA 2,8,2,5.10,C5H10S,3-methyl-2-butene-1-thiol,,,,,,
41,TA 2,8,2,5.10,C9H20,4-Ethylheptane,,,,,,
41,TA 2,8,2,5.10,C5H6O,3-Methylfuran,,,,,,
41,TA 2,8,2,5.10,C9H20,Nonane,,,,,,
41,TA 2,8,2,5.10,C4H8O2,Acetoin,,,,,,
41,TA 2,8,2,5.10,C8H18O,Dibutyl ether,,,,,,
41,TA 2,8,2,5.10,C5H12O,pentanol,,,,,,
41,TA 2,8,2,5.10,C6H14O,2-hexanol,,,,,,
41,TA 2,8,2,5.10,C2H4Br2,EDB,,,,,,
41,TA 2,8,2,5.10,CHBr2Cl,Dibromochloromethane,,,,,,
41,TA 2,8,2,5.10,C6H10O,(Z)-3-hexenal,,,,,,
41,TA 2,8,2,5.10,C6H12O,Hexanal,,,,,,
41,TA 2,8,2,5.10,C10H20,5-Methyl-4-nonene,,,,,,
41,TA 2,8,2,5.10,C7H12O2,Butyl 2-propenoate,,,,,,
41,TA 2,8,2,5.10,C5H10OS,"2-Pentanone, 3-mercapto-",,,,,,
41,TA 2,8,2,5.10,C7H14O2,Butyl propanoate,,,,,,
41,TA 2,8,2,5.10,C7H12O2,Propyl 2-methyl-2-propenoate,,,,,,
41,TA 2,8,2,5.10,C10H22,Decane,,,,,,
41,TA 2,8,2,5.10,C10H20,5-Methyl-4-nonene,,,,,,
41,TA 2,8,2,5.10,C9H12,"1,3,5-trimethylbenzene",,,,,,
41,TA 2,8,2,5.10,C8H24O4Si4,Octamethylcyclotetrasiloxane,,,,,,
41,TA 2,8,2,5.10,C10H16,()-.-beta-.-Pinene,,,,,,
41,TA 2,8,2,5.10,C11H24,Undecane,,,,,,
41,TA 2,8,2,5.10,C10H16,terpinolene,,,,,,
41,TA 2,8,2,5.10,C5H10O2,pentanoic acid,,,,,,
41,TA 2,8,2,5.10,C6H12OS,3-mercapto-4-methyl-2-pentanone,,,,,,
41,TA 2,8,2,5.10,C8H16O,1-Octen-3-ol,,,,,,
41,TA 2,8,2,5.10,C11H24,Undecane,,,,,,
41,TA 2,8,2,5.10,C10H18,cis-Decalin,,,,,,
41,TA 2,8,2,5.10,C10H16,terpinolene,,,,,,
41,TA 2,8,2,5.10,C5H10O2,pentanoic acid,,,,,,
41,TA 2,8,2,5.10,C8H16O,Octanal,,,,,,
41,TA 2,8,2,5.10,C12H26,"Decane, 5-ethyl",,,,,,
41,TA 2,8,2,5.10,C10H30O5Si5,"Cyclopentasiloxane, decamethyl-",,,,,,
41,TA 2,8,2,5.10,C12H26,"Decane, 4-ethyl",,,,,,
41,TA 2,8,2,5.10,C12H26,6-Methylundecane,,,,,,
41,TA 2,8,2,5.10,C12H26,5-Methylundecane,,,,,,
41,TA 2,8,2,5.10,C6H6O,Phenol,,,,,,
41,TA 2,8,2,5.10,C6H12O2,Hexanoic acid,,,,,,
41,TA 2,8,2,5.10,C8H14O2,Methyl cyclohexanecarboxylate,,,,,,
41,TA 2,8,2,5.10,C5H8O2,delta-Valerolactone,,,,,,
41,TA 2,8,2,5.10,C9H18O,n-nonanal,,,,,,
41,TA 2,8,2,5.10,C10H16O2,p-menthadienhydroperoxide,,,,,,
41,TA 2,8,2,5.10,C10H16O2,p-mentha-dien-hydroperoxide,,,,,,
41,TA 2,8,2,5.10,C9H8O,Cinnamaldehyde,,,,,,
41,TA 2,8,2,5.10,C9H10O2,4-vinylguaiacol,,,,,,
41,TA 2,8,2,5.10,C9H14O6,Triacetin,,,,,,
42,TA 2,8,2,5.19,Trimethylamine,84.93,,,,,,
42,TA 2,8,2,5.19,Methanethiol,82.45,,,,,,
42,TA 2,8,2,5.19,2-Methylbutane,0.24,,,,,,
42,TA 2,8,2,5.19,Methanol,77.73,,,,,,
42,TA 2,8,2,5.19,Acetaldehyde,77.51,,,,,,
42,TA 2,8,2,5.19,Methyl formate,76.35,,,,,,
42,TA 2,8,2,5.19,Methanethiol,74.5,,,,,,
42,TA 2,8,2,5.19,Pentane,3.98,,,,,,
42,TA 2,8,2,5.19,Methanol,97.43,,,,,,
42,TA 2,8,2,5.19,Acetaldehyde,93.7,,,,,,
42,TA 2,8,2,5.19,Methyl formate,90.77,,,,,,
42,TA 2,8,2,5.19,Methanethiol,88.56,,,,,,
42,TA 2,8,2,5.19,Pentane,3.27,,,,,,
42,TA 2,8,2,5.19,Propanal,94.68,,,,,,
42,TA 2,8,2,5.19,Propenal,94.47,,,,,,
42,TA 2,8,2,5.19,ethyl chloride,93.41,,,,,,
42,TA 2,8,2,5.19,ethanol,92.07,,,,,,
42,TA 2,8,2,5.19,propan-2-one,89.91,,,,,,
42,TA 2,8,2,5.19,Methyl acetate,98.21,,,,,,
42,TA 2,8,2,5.19,propan-2-one,96.31,,,,,,
42,TA 2,8,2,5.19,dimethyl sulfide,96.26,,,,,,
42,TA 2,8,2,5.19,2-propanol,93.38,,,,,,
42,TA 2,8,2,5.19,2-Methyl-2-propanol,93.3,,,,,,
42,TA 2,8,2,5.19,"2,2,4-Trimethylpentane",93.68,,,,,,
42,TA 2,8,2,5.19,3-Ethylpentane,93.08,,,,,,
42,TA 2,8,2,5.19,Hexamethyldisiloxane,92.58,,,,,,
42,TA 2,8,2,5.19,3-Methylhexane,91.49,,,,,,
42,TA 2,8,2,5.19,Cyclohexane,90.47,,,,,,
42,TA 2,8,2,5.19,butan-2-one,87.22,,,,,,
42,TA 2,8,2,5.19,2-butanol,87.07,,,,,,
42,TA 2,8,2,5.19,Chloroform,86.66,,,,,,
42,TA 2,8,2,5.19,S(+)-2-butanol,86.63,,,,,,
42,TA 2,8,2,5.19,"Methane, bromochloro-",85.99,,,,,,
42,TA 2,8,2,5.19,2-methylbutanal,94.75,,,,,,
42,TA 2,8,2,5.19,Benzene,94.01,,,,,,
42,TA 2,8,2,5.19,Isopropyl acetate,93.68,,,,,,
42,TA 2,8,2,5.19,Thiophene,93.35,,,,,,
42,TA 2,8,2,5.19,3-methylbutanal,93.32,,,,,,
42,TA 2,8,2,5.19,1-penten-3-one,70.96,,,,,,
42,TA 2,8,2,5.19,pent-1-en-3-ol,70.4,,,,,,
42,TA 2,8,2,5.19,1-methoxy-2-propanol,70.24,,,,,,
42,TA 2,8,2,5.19,pentan-2-one,70.17,,,,,,
42,TA 2,8,2,5.19,3-Pentanone,70.16,,,,,,
42,TA 2,8,2,5.19,acetic acid,87.74,,,,,,
42,TA 2,8,2,5.19,Formic acid,87.34,,,,,,
42,TA 2,8,2,5.19,"2,3-Pentanedione",82.27,,,,,,
42,TA 2,8,2,5.19,Methyl butanoate,82.12,,,,,,
42,TA 2,8,2,5.19,Dibromomethane,82.01,,,,,,
42,TA 2,8,2,5.19,pent-1-en-3-ol,94.47,,,,,,
42,TA 2,8,2,5.19,pentan-2-ol,94.47,,,,,,
42,TA 2,8,2,5.19,pentan-2-one,93.69,,,,,,
42,TA 2,8,2,5.19,3-pentanol,93.59,,,,,,
42,TA 2,8,2,5.19,"2,3-Pentanedione",92.7,,,,,,
42,TA 2,8,2,5.19,ethylcyclohexane,96.14,,,,,,
42,TA 2,8,2,5.19,Propylcyclopentane,95.06,,,,,,
42,TA 2,8,2,5.19,3-Methylfuran,93.92,,,,,,
42,TA 2,8,2,5.19,3-methyl-2-butene-1-thiol,93.79,,,,,,
42,TA 2,8,2,5.19,4-Ethenylcyclohexene,93.69,,,,,,
42,TA 2,8,2,5.19,3-Methylfuran,86.21,,,,,,
42,TA 2,8,2,5.19,Nonane,81.66,,,,,,
42,TA 2,8,2,5.19,Dibutyl ether,79.67,,,,,,
42,TA 2,8,2,5.19,Acetoin,78.92,,,,,,
42,TA 2,8,2,5.19,1-hexen-3-ol,64.84,,,,,,
42,TA 2,8,2,5.19,2-hexanol,98.14,,,,,,
42,TA 2,8,2,5.19,EDB,98.11,,,,,,
42,TA 2,8,2,5.19,Dibromochloromethane,97.81,,,,,,
42,TA 2,8,2,5.19,(Z)-3-hexenal,97.65,,,,,,
42,TA 2,8,2,5.19,3-hexanol,97.6,,,,,,
42,TA 2,8,2,5.19,nonane 3-methyl,90.6,,,,,,
42,TA 2,8,2,5.19,Octamethylcyclotetrasiloxane,90.5,,,,,,
42,TA 2,8,2,5.19,3-Ethyloctane,90.46,,,,,,
42,TA 2,8,2,5.19,5-Methyl-4-nonene,90.29,,,,,,
42,TA 2,8,2,5.19,beta-Pinene,89.88,,,,,,
42,TA 2,8,2,5.19,Octamethylcyclotetrasiloxane,76.94,,,,,,
42,TA 2,8,2,5.19,beta-Pinene,76.41,,,,,,
42,TA 2,8,2,5.19,()-.-beta-.-Pinene,75.81,,,,,,
42,TA 2,8,2,5.19,"decadiene-1,9",75.65,,,,,,
42,TA 2,8,2,5.19,Decane,75.48,,,,,,
42,TA 2,8,2,5.19,()-.-beta-.-Pinene,97.02,,,,,,
42,TA 2,8,2,5.19,"decadiene-1,9",96.82,,,,,,
42,TA 2,8,2,5.19,beta-Pinene,96.72,,,,,,
42,TA 2,8,2,5.19,Decane,96.6,,,,,,
42,TA 2,8,2,5.19,sabinene,96.51,,,,,,
42,TA 2,8,2,5.19,1-Octen-3-ol,92.31,,,,,,
42,TA 2,8,2,5.19,"1,5-octadienone",92.18,,,,,,
42,TA 2,8,2,5.19,octadienone,92.15,,,,,,
42,TA 2,8,2,5.19,"2,3-Octanedione",91.94,,,,,,
42,TA 2,8,2,5.19,2-Octanone,91.8,,,,,,
42,TA 2,8,2,5.19,Undecane,86.86,,,,,,
42,TA 2,8,2,5.19,cis-Decalin,86.02,,,,,,
42,TA 2,8,2,5.19,terpinolene,85.91,,,,,,
42,TA 2,8,2,5.19,3-Octanol,71.2,,,,,,
42,TA 2,8,2,5.19,Benzaldehyde,70.7,,,,,,
42,TA 2,8,2,5.19,"Decane, 5-ethyl",81.51,,,,,,
42,TA 2,8,2,5.19,"Decane, 4-ethyl",81.23,,,,,,
42,TA 2,8,2,5.19,"Cyclopentasiloxane, decamethyl-",81.23,,,,,,
42,TA 2,8,2,5.19,6-Methylundecane,81.16,,,,,,
42,TA 2,8,2,5.19,hexylcyclopentane,80.69,,,,,,
42,TA 2,8,2,5.19,(Z)-3-Hexenyl isobutyrate,87.11,,,,,,
42,TA 2,8,2,5.19,Hexyl isobutyrate,87,,,,,,
42,TA 2,8,2,5.19,"2-Butenoic acid, pentyl ester",86.59,,,,,,
42,TA 2,8,2,5.19,Ethyl cyclohexanecarboxylate,86.36,,,,,,
42,TA 2,8,2,5.19,1-Octanethiol,86.14,,,,,,
42,TA 2,8,2,5.19,Phenol,83.74,,,,,,
42,TA 2,8,2,5.19,Hexanoic acid,82.25,,,,,,
42,TA 2,8,2,5.19,Methyl cyclohexanecarboxylate,82.18,,,,,,
42,TA 2,8,2,5.19,delta-Valerolactone,80.67,,,,,,
42,TA 2,8,2,5.19,n-nonanal,74.31,,,,,,
42,TA 2,8,2,5.19,p-menthadienhydroperoxide,86.82,,,,,,
42,TA 2,8,2,5.19,Cinnamaldehyde,86.79,,,,,,
42,TA 2,8,2,5.19,p-mentha-dien-hydroperoxide,86.73,,,,,,
42,TA 2,8,2,5.19,4-vinylguaiacol,86.59,,,,,,
42,TA 2,8,2,5.19,Triacetin,85.63,,,,,,
43,TA 2,8,2,5.59,Trimethylamine,90.13,,,,,,
43,TA 2,8,2,5.59,Methanethiol,88.07,,,,,,
43,TA 2,8,2,5.59,2-Methylbutane,32.42,,,,,,
43,TA 2,8,2,5.59,Methanol,64.06,,,,,,
43,TA 2,8,2,5.59,Methyl formate,62.53,,,,,,
43,TA 2,8,2,5.59,Acetaldehyde,58.48,,,,,,
43,TA 2,8,2,5.59,Methanethiol,56.05,,,,,,
43,TA 2,8,2,5.59,2-Methylbutane,54.69,,,,,,
43,TA 2,8,2,5.59,Acetaldehyde,68.17,,,,,,
43,TA 2,8,2,5.59,Methanol,67.98,,,,,,
43,TA 2,8,2,5.59,Methanethiol,64.52,,,,,,
43,TA 2,8,2,5.59,2-Methylbutane,62.95,,,,,,
43,TA 2,8,2,5.59,Methyl formate,50.67,,,,,,
43,TA 2,8,2,5.59,Propanal,95.24,,,,,,
43,TA 2,8,2,5.59,Propenal,95.03,,,,,,
43,TA 2,8,2,5.59,ethyl chloride,93.87,,,,,,
43,TA 2,8,2,5.59,ethanol,92.61,,,,,,
43,TA 2,8,2,5.59,propan-2-one,90.71,,,,,,
43,TA 2,8,2,5.59,Methyl acetate,98.27,,,,,,
43,TA 2,8,2,5.59,dimethyl sulfide,96.32,,,,,,
43,TA 2,8,2,5.59,propan-2-one,96.19,,,,,,
43,TA 2,8,2,5.59,2-propanol,93.44,,,,,,
43,TA 2,8,2,5.59,2-Methyl-2-propanol,93.36,,,,,,
43,TA 2,8,2,5.59,"butane-2,3-dione",95.15,,,,,,
43,TA 2,8,2,5.59,Butanal,94.72,,,,,,
43,TA 2,8,2,5.59,3-Buten-2-one,93.94,,,,,,
43,TA 2,8,2,5.59,butan-2-one,92.29,,,,,,
43,TA 2,8,2,5.59,vinyl acetate,92.23,,,,,,
43,TA 2,8,2,5.59,Heptane,99.05,,,,,,
43,TA 2,8,2,5.59,"2,2,4-Trimethylpentane",95.82,,,,,,
43,TA 2,8,2,5.59,3-Ethylpentane,94.98,,,,,,
43,TA 2,8,2,5.59,Hexamethyldisiloxane,93.73,,,,,,
43,TA 2,8,2,5.59,3-Methylhexane,92.62,,,,,,
43,TA 2,8,2,5.59,S(+)-2-butanol,51.63,,,,,,
43,TA 2,8,2,5.59,2-butanol,51.37,,,,,,
43,TA 2,8,2,5.59,Chloroform,44.94,,,,,,
43,TA 2,8,2,5.59,"Methane, bromochloro-",44.85,,,,,,
43,TA 2,8,2,5.59,"1-Propanol, 2-methyl-",44.73,,,,,,
43,TA 2,8,2,5.59,Formic acid,72.96,,,,,,
43,TA 2,8,2,5.59,acetic acid,63.85,,,,,,
43,TA 2,8,2,5.59,Pentanal,26.05,,,,,,
43,TA 2,8,2,5.59,"1,2-Dichloropropane",26.01,,,,,,
43,TA 2,8,2,5.59,Ethyl acrylate,25.95,,,,,,
43,TA 2,8,2,5.59,acetic acid,94.68,,,,,,
43,TA 2,8,2,5.59,Formic acid,94.17,,,,,,
43,TA 2,8,2,5.59,"2,3-Pentanedione",79.6,,,,,,
43,TA 2,8,2,5.59,Methyl butanoate,79.49,,,,,,
43,TA 2,8,2,5.59,Dibromomethane,79.39,,,,,,
43,TA 2,8,2,5.59,(E)-2-Octene,65.48,,,,,,
43,TA 2,8,2,5.59,"2,4-Octadiene",65.24,,,,,,
43,TA 2,8,2,5.59,(E)-4-octene,65.07,,,,,,
43,TA 2,8,2,5.59,acetic acid,51.04,,,,,,
43,TA 2,8,2,5.59,3-pentanol,21.55,,,,,,
43,TA 2,8,2,5.59,ethylcyclohexane,99.48,,,,,,
43,TA 2,8,2,5.59,Propylcyclopentane,98.46,,,,,,
43,TA 2,8,2,5.59,3-methyl-2-butene-1-thiol,96.85,,,,,,
43,TA 2,8,2,5.59,4-Ethenylcyclohexene,96.82,,,,,,
43,TA 2,8,2,5.59,4-Ethylheptane,96.16,,,,,,
43,TA 2,8,2,5.59,3-Methylfuran,93.74,,,,,,
43,TA 2,8,2,5.59,Acetoin,77.02,,,,,,
43,TA 2,8,2,5.59,1-hexen-3-ol,69.45,,,,,,
43,TA 2,8,2,5.59,pentanol,69.44,,,,,,
43,TA 2,8,2,5.59,(E)-2-penten-1-ol,69.31,,,,,,
43,TA 2,8,2,5.59,2-hexanol,98.08,,,,,,
43,TA 2,8,2,5.59,EDB,98.08,,,,,,
43,TA 2,8,2,5.59,Dibromochloromethane,97.84,,,,,,
43,TA 2,8,2,5.59,(Z)-3-hexenal,97.67,,,,,,
43,TA 2,8,2,5.59,3-hexanol,97.54,,,,,,
43,TA 2,8,2,5.59,1-heptene-3-one,82.9,,,,,,
43,TA 2,8,2,5.59,1-Hexanol,82.73,,,,,,
43,TA 2,8,2,5.59,4-Heptanol,82.54,,,,,,
43,TA 2,8,2,5.59,cis-3-Hexenol,82.17,,,,,,
43,TA 2,8,2,5.59,3-Heptanone,81.95,,,,,,
43,TA 2,8,2,5.59,4-Heptanol,85.67,,,,,,
43,TA 2,8,2,5.59,1-Hexanol,85.35,,,,,,
43,TA 2,8,2,5.59,(Z)-2-Hexen-1-ol,84.96,,,,,,
43,TA 2,8,2,5.59,E-2-Hexen-1-ol,84.74,,,,,,
43,TA 2,8,2,5.59,1-heptene-3-one,84.57,,,,,,
43,TA 2,8,2,5.59,Decane,91.53,,,,,,
43,TA 2,8,2,5.59,5-Methyl-4-nonene,91.09,,,,,,
43,TA 2,8,2,5.59,Octamethylcyclotetrasiloxane,90.88,,,,,,
43,TA 2,8,2,5.59,"1,3,5-trimethylbenzene",89.99,,,,,,
43,TA 2,8,2,5.59,()-.-beta-.-Pinene,89.43,,,,,,
43,TA 2,8,2,5.59,Cyclohexanol,98.44,,,,,,
43,TA 2,8,2,5.59,(Z)-2-Hexen-1-ol,98.29,,,,,,
43,TA 2,8,2,5.59,4-Heptanol,97.68,,,,,,
43,TA 2,8,2,5.59,1-Hexanol,97.31,,,,,,
43,TA 2,8,2,5.59,3-heptanol,97.28,,,,,,
43,TA 2,8,2,5.59,pentanoic acid,94.45,,,,,,
43,TA 2,8,2,5.59,3-mercapto-4-methyl-2-pentanone,90.68,,,,,,
43,TA 2,8,2,5.59,1-Octen-3-ol,90.34,,,,,,
43,TA 2,8,2,5.59,octadienone,90.14,,,,,,
43,TA 2,8,2,5.59,"1,5-octadienone",90.12,,,,,,
43,TA 2,8,2,5.59,Undecane,95.99,,,,,,
43,TA 2,8,2,5.59,cis-Decalin,95.11,,,,,,
43,TA 2,8,2,5.59,terpinolene,95,,,,,,
43,TA 2,8,2,5.59,gamma-Terpinene,65.35,,,,,,
43,TA 2,8,2,5.59,Butylbenzene,65.05,,,,,,
43,TA 2,8,2,5.59,"Decane, 5-ethyl",86.97,,,,,,
43,TA 2,8,2,5.59,"Decane, 4-ethyl",86.74,,,,,,
43,TA 2,8,2,5.59,"Cyclopentasiloxane, decamethyl-",86.74,,,,,,
43,TA 2,8,2,5.59,6-Methylundecane,86.66,,,,,,
43,TA 2,8,2,5.59,5-Methylundecane,86.14,,,,,,
43,TA 2,8,2,5.59,Hexyl isobutyrate,74.4,,,,,,
43,TA 2,8,2,5.59,(Z)-3-Hexenyl isobutyrate,74.28,,,,,,
43,TA 2,8,2,5.59,"2-Butenoic acid, pentyl ester",73.84,,,,,,
43,TA 2,8,2,5.59,Ethyl cyclohexanecarboxylate,73.64,,,,,,
43,TA 2,8,2,5.59,"Benzene, pentyl-",73.46,,,,,,
43,TA 2,8,2,5.59,n-nonanal,87.77,,,,,,
43,TA 2,8,2,5.59,ethyl 3-(methylthio)propanoate,87.75,,,,,,
43,TA 2,8,2,5.59,Fenchol,87.7,,,,,,
43,TA 2,8,2,5.59,Ethyl cyclohexanecarboxylate,87.23,,,,,,
43,TA 2,8,2,5.59,Limonene oxide,87.09,,,,,,
43,TA 2,8,2,5.59,n-Hexylbenzene,94.42,,,,,,
43,TA 2,8,2,5.59,1-p-menthen-8-thiol,93.95,,,,,,
43,TA 2,8,2,5.59,(R)-linden ether,93.51,,,,,,
43,TA 2,8,2,5.59,Tridecane,93.47,,,,,,
43,TA 2,8,2,5.59,"Tridecane, 7-methyl-",89.37,,,,,,
44,TA 2,8,2,5.64,Trimethylamine,87.88,,,,,,
44,TA 2,8,2,5.64,Methanethiol,85.88,,,,,,
44,TA 2,8,2,5.64,2-Methylbutane,0.16,,,,,,
44,TA 2,8,2,5.64,Pentane,73.44,,,,,,
44,TA 2,8,2,5.64,Methanol,60.73,,,,,,
