Sample_ID,Treatment,Day,Replicate ,Microbial Load (LOG),VOC,Revalence Index,,,,,
41,TA 2,8,3,5.47,Phenol,90.01,,,,,
41,TA 2,8,3,5.47,Methyl cyclohexanecarboxylate,88.94,,,,,
41,TA 2,8,3,5.47,delta-Valerolactone,88.64,,,,,
41,TA 2,8,3,5.47,Glycerol,88.61,,,,,
41,TA 2,8,3,5.47,2-butyloctanol,96.61,,,,,
41,TA 2,8,3,5.47,ethyl 3-(methylthio)propanoate,93.4,,,,,
41,TA 2,8,3,5.47,Fenchol,93.34,,,,,
41,TA 2,8,3,5.47,n-nonanal,93.14,,,,,
41,TA 2,8,3,5.47,Limonene oxide,92.96,,,,,
41,TA 2,8,3,5.47,"Phenol, 2-methyl-",96.18,,,,,
41,TA 2,8,3,5.47,m-cresol,95.08,,,,,
41,TA 2,8,3,5.47,delta-Hexalactone,94.94,,,,,
41,TA 2,8,3,5.47,p-Cresol,94.72,,,,,
41,TA 2,8,3,5.47,"2,4-Hexadienoic acid",94.31,,,,,
41,TA 2,8,3,5.47,2-[(methyldithio)methyl]furan,93.56,,,,,
41,TA 2,8,3,5.47,quinoxaline,93.34,,,,,
41,TA 2,8,3,5.47,Naphthalene,92.77,,,,,
41,TA 2,8,3,5.47,epoxy-p-menthene,92.7,,,,,
41,TA 2,8,3,5.47,methyl nonanoate,91.92,,,,,
41,TA 2,8,3,5.47,2-Undecanol,82.9,,,,,
41,TA 2,8,3,5.47,Undecanal,82.89,,,,,
41,TA 2,8,3,5.47,3-Undecanol,82.83,,,,,
41,TA 2,8,3,5.47,undecan-2-one,82.82,,,,,
41,TA 2,8,3,5.47,"2-Propenoic acid, 2-methylheptyl ester",82.11,,,,,
41,TA 2,8,3,5.47,"Quinoxaline, 2-methyl-",90.66,,,,,
41,TA 2,8,3,5.47,3-Undecanol,90.57,,,,,
41,TA 2,8,3,5.47,"2,4-Decadienal, (E,Z)-",90.3,,,,,
41,TA 2,8,3,5.47,alpha-Terpinen-7-al,90.29,,,,,
41,TA 2,8,3,5.47,Anethole,90.22,,,,,
41,TA 2,8,3,5.47,alpha-Himachalene,98.41,,,,,
41,TA 2,8,3,5.47,3-Ethyltridecane,97.82,,,,,
41,TA 2,8,3,5.47,n-Octylcyclohexane,97.71,,,,,
41,TA 2,8,3,5.47,4-Methyltetradecane,97.62,,,,,
41,TA 2,8,3,5.47,2-Methyltetradecane,97.55,,,,,
41,TA 2,8,3,5.47,p-mentha-dien-hydroperoxide,91.57,,,,,
41,TA 2,8,3,5.47,p-menthadienhydroperoxide,90.65,,,,,
41,TA 2,8,3,5.47,decanoic acid,90.56,,,,,
41,TA 2,8,3,5.47,4-vinylguaiacol,90.32,,,,,
41,TA 2,8,3,5.47,(S)-3-(1-methyl-2-pyrrolidinyl)pyridine,89.68,,,,,
41,TA 2,8,3,5.47,delta-octalactone,97.52,,,,,
41,TA 2,8,3,5.47,indole,97,,,,,
41,TA 2,8,3,5.47,Caprolactam,96.84,,,,,
41,TA 2,8,3,5.47,[E]-whiskey lactone,96.75,,,,,
41,TA 2,8,3,5.47,Cinnamaldehyde,96.49,,,,,
41,TA 2,8,3,5.47,n-Octylbenzene,97.36,,,,,
41,TA 2,8,3,5.47,Pentyl octanoate,96.62,,,,,
41,TA 2,8,3,5.47,heptyl hexanoate,96.28,,,,,
41,TA 2,8,3,5.47,alpha-Selinene,96,,,,,
41,TA 2,8,3,5.47,"Heptanoic acid, hexyl ester",95.96,,,,,
41,TA 2,8,3,5.47,beta-ionone,94.88,,,,,
41,TA 2,8,3,5.47,trans-ethyl cinnamate,94.34,,,,,
41,TA 2,8,3,5.47,ethyl cinnamate,94.34,,,,,
41,TA 2,8,3,5.47,2-Tridecanone,93.29,,,,,
41,TA 2,8,3,5.47,"1,2,4-Thiadiazole, 5-ethoxy-3-(trichloromethyl)-",90.27,,,,,
42,TA 2,8,3,5.30,Trimethylamine,32.7,,,,,
42,TA 2,8,3,5.30,Methanethiol,32.13,,,,,
42,TA 2,8,3,5.30,Methyl formate,31.92,,,,,
42,TA 2,8,3,5.30,2-Methylbutane,0.02,,,,,
42,TA 2,8,3,5.30,Acetaldehyde,80.99,,,,,
42,TA 2,8,3,5.30,Methanol,77.89,,,,,
42,TA 2,8,3,5.30,Methanethiol,77.71,,,,,
42,TA 2,8,3,5.30,2-Methylbutane,75.82,,,,,
42,TA 2,8,3,5.30,Methyl formate,20.52,,,,,
42,TA 2,8,3,5.30,Propanal,95.47,,,,,
42,TA 2,8,3,5.30,Propenal,95.25,,,,,
42,TA 2,8,3,5.30,ethyl chloride,93.75,,,,,
42,TA 2,8,3,5.30,ethanol,92.83,,,,,
42,TA 2,8,3,5.30,propan-2-one,90.92,,,,,
42,TA 2,8,3,5.30,Methyl acetate,92.97,,,,,
42,TA 2,8,3,5.30,dimethyl sulfide,90.89,,,,,
42,TA 2,8,3,5.30,propan-2-one,90.6,,,,,
42,TA 2,8,3,5.30,2-propanol,88.4,,,,,
42,TA 2,8,3,5.30,2-Methyl-2-propanol,88.33,,,,,
42,TA 2,8,3,5.30,3-Buten-2-one,79.75,,,,,
42,TA 2,8,3,5.30,Butanal,79.57,,,,,
42,TA 2,8,3,5.30,vinyl acetate,78.56,,,,,
42,TA 2,8,3,5.30,"butane-2,3-dione",77.71,,,,,
42,TA 2,8,3,5.30,"2,2-dichloropropane",76.9,,,,,
42,TA 2,8,3,5.30,"Ethene, 1,2-dichloro, (Z)-",92.31,,,,,
42,TA 2,8,3,5.30,Methyl 2-propenoate,92.02,,,,,
42,TA 2,8,3,5.30,1-propanethiol,91.76,,,,,
42,TA 2,8,3,5.30,Ethyl Acetate,91.23,,,,,
42,TA 2,8,3,5.30,Chloroform,90.79,,,,,
42,TA 2,8,3,5.30,2-butanol,97.41,,,,,
42,TA 2,8,3,5.30,butan-2-one,97.31,,,,,
42,TA 2,8,3,5.30,Chloroform,97.05,,,,,
42,TA 2,8,3,5.30,S(+)-2-butanol,96.92,,,,,
42,TA 2,8,3,5.30,"Methane, bromochloro-",96.41,,,,,
42,TA 2,8,3,5.30,S(+)-2-butanol,48.62,,,,,
42,TA 2,8,3,5.30,2-butanol,48.38,,,,,
42,TA 2,8,3,5.30,Chloroform,15.29,,,,,
42,TA 2,8,3,5.30,"Methane, bromochloro-",15.27,,,,,
42,TA 2,8,3,5.30,"1-Propanol, 2-methyl-",15.25,,,,,
42,TA 2,8,3,5.30,Formic acid,70.02,,,,,
42,TA 2,8,3,5.30,3-Ethylhexane,44.43,,,,,
42,TA 2,8,3,5.30,3-methylheptane,44.37,,,,,
42,TA 2,8,3,5.30,1-Chloropentane,43.97,,,,,
42,TA 2,8,3,5.30,2-Methylheptane,43.65,,,,,
42,TA 2,8,3,5.30,3-methyl-octane,91.41,,,,,
42,TA 2,8,3,5.30,3-Ethylheptane,91.41,,,,,
42,TA 2,8,3,5.30,2-Methyl octane,89.95,,,,,
42,TA 2,8,3,5.30,Dibutyl ether,89.87,,,,,
42,TA 2,8,3,5.30,4-methyl-octane,89.53,,,,,
42,TA 2,8,3,5.30,EDB,98.94,,,,,
42,TA 2,8,3,5.30,2-hexanol,98.89,,,,,
42,TA 2,8,3,5.30,Dibromochloromethane,98.46,,,,,
42,TA 2,8,3,5.30,3-hexanol,98.34,,,,,
42,TA 2,8,3,5.30,(Z)-3-hexenal,98.29,,,,,
42,TA 2,8,3,5.30,"2,6-Dimethyl-3-octene",99.32,,,,,
42,TA 2,8,3,5.30,heptan-2-ol,98.87,,,,,
42,TA 2,8,3,5.30,Decane,98.02,,,,,
42,TA 2,8,3,5.30,"Butane, 1,4-dichloro-",97.9,,,,,
42,TA 2,8,3,5.30,Cyclohexanone,97.87,,,,,
42,TA 2,8,3,5.30,Undecane,96.19,,,,,
42,TA 2,8,3,5.30,terpinolene,94.11,,,,,
42,TA 2,8,3,5.30,3-mercapto-4-methyl-2-pentanone,40.13,,,,,
42,TA 2,8,3,5.30,3-Methyldecane,28.7,,,,,
42,TA 2,8,3,5.30,2-methyldecane,28.3,,,,,
42,TA 2,8,3,5.30,terpinolene,66.2,,,,,
42,TA 2,8,3,5.30,Undecane,66.07,,,,,
42,TA 2,8,3,5.30,cis-Decalin,65.72,,,,,
42,TA 2,8,3,5.30,2-Isopropyl-3-methoxypyrazine,65.23,,,,,
42,TA 2,8,3,5.30,"2-ethyl-3,6-dimethylpyrazine",64.22,,,,,
42,TA 2,8,3,5.30,dodecane,89.51,,,,,
42,TA 2,8,3,5.30,"1,2,4-Trichlorobenzene",87.7,,,,,
42,TA 2,8,3,5.30,E-2-Nonen-1-ol,87.44,,,,,
42,TA 2,8,3,5.30,3-ethyl decane,86.04,,,,,
42,TA 2,8,3,5.30,2-Methoxy-3-(1-methylpropyl)pyrazine,85.88,,,,,
42,TA 2,8,3,5.30,ethyl 3-(methylthio)propanoate,72.08,,,,,
42,TA 2,8,3,5.30,n-nonanal,72.07,,,,,
42,TA 2,8,3,5.30,Fenchol,72.04,,,,,
42,TA 2,8,3,5.30,Ethyl cyclohexanecarboxylate,71.72,,,,,
42,TA 2,8,3,5.30,Limonene oxide,71.62,,,,,
42,TA 2,8,3,5.30,"Phenol, 2,6-dimethyl-",91.47,,,,,
42,TA 2,8,3,5.30,Maltol,90.94,,,,,
42,TA 2,8,3,5.30,ethyl-4-hydroxymethyl- 3(2H)-Furanone,90.86,,,,,
42,TA 2,8,3,5.30,homofuraneol,90.3,,,,,
42,TA 2,8,3,5.30,Triethyl phosphate,90.25,,,,,
42,TA 2,8,3,5.30,"Phenol, 2,6-dimethyl-",97.16,,,,,
42,TA 2,8,3,5.30,"1,3,8 para-Menthatriene",97.14,,,,,
42,TA 2,8,3,5.30,Sotolon,96.98,,,,,
42,TA 2,8,3,5.30,homofuraneol,96.84,,,,,
42,TA 2,8,3,5.30,Maltol,96.42,,,,,
42,TA 2,8,3,5.30,()-Carvone,74.26,,,,,
42,TA 2,8,3,5.30,alpha-Terpinen-7-al,74.26,,,,,
42,TA 2,8,3,5.30,L-Carvone,74.25,,,,,
42,TA 2,8,3,5.30,Neral,74.08,,,,,
42,TA 2,8,3,5.30,(Z)-citral,74.08,,,,,
42,TA 2,8,3,5.30,Tetradecane,95.32,,,,,
42,TA 2,8,3,5.30,"1,3-Cyclopentadiene, 1,2,3,4,5,5-hexachloro-",80.22,,,,,
42,TA 2,8,3,5.30,heptyl crotonate,79.88,,,,,
42,TA 2,8,3,5.30,"2,4,6-Trichloroanisole",79.83,,,,,
42,TA 2,8,3,5.30,Methyl decanoate,79.65,,,,,
42,TA 2,8,3,5.30,2-Dodecanone,89.33,,,,,
42,TA 2,8,3,5.30,Decyl acetate,89.12,,,,,
42,TA 2,8,3,5.30,propionic acid nonyl ester,89.1,,,,,
42,TA 2,8,3,5.30,dodecanal,88.92,,,,,
42,TA 2,8,3,5.30,4-Dodecanol,88.77,,,,,
42,TA 2,8,3,5.30,Caprolactam,99.39,,,,,
42,TA 2,8,3,5.30,delta-octalactone,98.6,,,,,
42,TA 2,8,3,5.30,[E]-whiskey lactone,98.59,,,,,
42,TA 2,8,3,5.30,indole,97.31,,,,,
42,TA 2,8,3,5.30,8-methyl pentadecane,95.48,,,,,
42,TA 2,8,3,5.30,Methyl eugenol,76.5,,,,,
42,TA 2,8,3,5.30,p-menthadienhydroperoxide,74.2,,,,,
42,TA 2,8,3,5.30,gamma-nonalactone,67.02,,,,,
42,TA 2,8,3,5.30,bis(2-furylmethyl) sulfide,56.33,,,,,
42,TA 2,8,3,5.30,"Benzene, 1,3-dinitro-",55.99,,,,,
43,TA 2,8,3,5.10,Trimethylamine,23.94,,,,,
43,TA 2,8,3,5.10,Trimethylamine,53.1,,,,,
43,TA 2,8,3,5.10,Methanethiol,53.09,,,,,
43,TA 2,8,3,5.10,Methyl formate,52.19,,,,,
43,TA 2,8,3,5.10,2-Methylbutane,0.09,,,,,
43,TA 2,8,3,5.10,Pentane,93.32,,,,,
43,TA 2,8,3,5.10,Acetaldehyde,72.68,,,,,
43,TA 2,8,3,5.10,Methanol,69.89,,,,,
43,TA 2,8,3,5.10,Methanethiol,69.88,,,,,
43,TA 2,8,3,5.10,2-Methylbutane,68.18,,,,,
43,TA 2,8,3,5.10,Methanol,67.8,,,,,
43,TA 2,8,3,5.10,Pentane,67.69,,,,,
43,TA 2,8,3,5.10,Acetaldehyde,65.2,,,,,
43,TA 2,8,3,5.10,Diethyl ether,64.36,,,,,
43,TA 2,8,3,5.10,Methyl formate,62.23,,,,,
43,TA 2,8,3,5.10,ethyl chloride,31.04,,,,,
43,TA 2,8,3,5.10,ethanol,30.73,,,,,
43,TA 2,8,3,5.10,Furan,14.93,,,,,
43,TA 2,8,3,5.10,Diethyl ether,1.37,,,,,
43,TA 2,8,3,5.10,Methyl chloride, ,,,,,
43,TA 2,8,3,5.10,Propanal,94.91,,,,,
43,TA 2,8,3,5.10,Propenal,94.7,,,,,
43,TA 2,8,3,5.10,ethyl chloride,93.55,,,,,
43,TA 2,8,3,5.10,ethanol,92.29,,,,,
43,TA 2,8,3,5.10,propan-2-one,90.57,,,,,
43,TA 2,8,3,5.10,Methyl acetate,83.18,,,,,
43,TA 2,8,3,5.10,dimethyl sulfide,81.46,,,,,
43,TA 2,8,3,5.10,propan-2-one,81.05,,,,,
43,TA 2,8,3,5.10,2-propanol,79.1,,,,,
43,TA 2,8,3,5.10,2-Methyl-2-propanol,79.03,,,,,
43,TA 2,8,3,5.10,"2,2,4-Trimethylpentane",96.32,,,,,
43,TA 2,8,3,5.10,3-Ethylpentane,96.18,,,,,
43,TA 2,8,3,5.10,Heptane,96.04,,,,,
43,TA 2,8,3,5.10,Hexamethyldisiloxane,94.91,,,,,
43,TA 2,8,3,5.10,3-Methylhexane,93.79,,,,,
43,TA 2,8,3,5.10,butan-2-one,76.57,,,,,
43,TA 2,8,3,5.10,2-butanol,76.35,,,,,
43,TA 2,8,3,5.10,Chloroform,75.99,,,,,
43,TA 2,8,3,5.10,S(+)-2-butanol,75.96,,,,,
43,TA 2,8,3,5.10,"Methane, bromochloro-",75.4,,,,,
43,TA 2,8,3,5.10,acetic acid,87.55,,,,,
43,TA 2,8,3,5.10,Formic acid,87.15,,,,,
43,TA 2,8,3,5.10,"2,3-Pentanedione",86.59,,,,,
43,TA 2,8,3,5.10,Methyl butanoate,86.45,,,,,
43,TA 2,8,3,5.10,Dibromomethane,86.34,,,,,
43,TA 2,8,3,5.10,ethylcyclohexane,90.02,,,,,
43,TA 2,8,3,5.10,Propylcyclopentane,89.06,,,,,
43,TA 2,8,3,5.10,3-methyl-2-butene-1-thiol,87.77,,,,,
43,TA 2,8,3,5.10,4-Ethenylcyclohexene,87.71,,,,,
43,TA 2,8,3,5.10,1-pentanethiol,87.08,,,,,
43,TA 2,8,3,5.10,3-Methylfuran,94.58,,,,,
43,TA 2,8,3,5.10,Nonane,88.65,,,,,
43,TA 2,8,3,5.10,Dibutyl ether,86.49,,,,,
43,TA 2,8,3,5.10,pentanol,76.3,,,,,
43,TA 2,8,3,5.10,1-hexen-3-ol,76.28,,,,,
43,TA 2,8,3,5.10,2-hexanol,98.3,,,,,
43,TA 2,8,3,5.10,EDB,98.24,,,,,
43,TA 2,8,3,5.10,Dibromochloromethane,98.04,,,,,
43,TA 2,8,3,5.10,(Z)-3-hexenal,97.87,,,,,
43,TA 2,8,3,5.10,3-hexanol,97.76,,,,,
43,TA 2,8,3,5.10,5-Methyl-4-nonene,93.7,,,,,
43,TA 2,8,3,5.10,Decane,90.58,,,,,
43,TA 2,8,3,5.10,nonane 3-methyl,85.44,,,,,
43,TA 2,8,3,5.10,Octamethylcyclotetrasiloxane,85.36,,,,,
43,TA 2,8,3,5.10,3-Ethyloctane,85.3,,,,,
43,TA 2,8,3,5.10,Cyclohexanol,88.54,,,,,
43,TA 2,8,3,5.10,(Z)-2-Hexen-1-ol,88.27,,,,,
43,TA 2,8,3,5.10,4-Heptanol,87.8,,,,,
43,TA 2,8,3,5.10,3-heptanol,87.5,,,,,
43,TA 2,8,3,5.10,1-Hexanol,87.39,,,,,
43,TA 2,8,3,5.10,pentanoic acid,79.33,,,,,
43,TA 2,8,3,5.10,3-mercapto-4-methyl-2-pentanone,76.05,,,,,
43,TA 2,8,3,5.10,Undecane,74.31,,,,,
43,TA 2,8,3,5.10,terpinolene,72.71,,,,,
43,TA 2,8,3,5.10,trans-hex-2-enyl acetate,44.98,,,,,
43,TA 2,8,3,5.10,n-nonanal,97.4,,,,,
43,TA 2,8,3,5.10,1-Octanethiol,97.29,,,,,
43,TA 2,8,3,5.10,Heptyl acetate,96.65,,,,,
43,TA 2,8,3,5.10,"(Z,Z)-3,6-nonadienal",96.65,,,,,
43,TA 2,8,3,5.10,Linalool,96.64,,,,,
43,TA 2,8,3,5.10,ethyl 3-(methylthio)propanoate,85.05,,,,,
43,TA 2,8,3,5.10,n-nonanal,85.04,,,,,
43,TA 2,8,3,5.10,Fenchol,85,,,,,
43,TA 2,8,3,5.10,Ethyl cyclohexanecarboxylate,84.62,,,,,
43,TA 2,8,3,5.10,Limonene oxide,84.51,,,,,
43,TA 2,8,3,5.10,2-butyloctanol,95.45,,,,,
43,TA 2,8,3,5.10,5-ethyldihydro-2(3h)-furanone,94.44,,,,,
43,TA 2,8,3,5.10,benzyl alcohol,94.11,,,,,
43,TA 2,8,3,5.10,6-Methyl-dodecane,93.89,,,,,
43,TA 2,8,3,5.10,"1,2-Cyclopentanedione, 3,4-dimethyl-",93.76,,,,,
43,TA 2,8,3,5.10,"Phenol, 2-methyl-",87.27,,,,,
43,TA 2,8,3,5.10,m-cresol,86.1,,,,,
43,TA 2,8,3,5.10,Tridecane,85.67,,,,,
43,TA 2,8,3,5.10,n-Hexylbenzene,84.63,,,,,
43,TA 2,8,3,5.10,3-Methyl-dodecane,84.41,,,,,
43,TA 2,8,3,5.10,2-[(methyldithio)methyl]furan,88.88,,,,,
43,TA 2,8,3,5.10,quinoxaline,88.63,,,,,
43,TA 2,8,3,5.10,epoxy-p-menthene,88.38,,,,,
43,TA 2,8,3,5.10,Naphthalene,88.14,,,,,
43,TA 2,8,3,5.10,Triethyl phosphate,87.91,,,,,
43,TA 2,8,3,5.10,2-Undecanol,96.72,,,,,
43,TA 2,8,3,5.10,Undecanal,96.7,,,,,
43,TA 2,8,3,5.10,3-Undecanol,96.63,,,,,
43,TA 2,8,3,5.10,undecan-2-one,96.51,,,,,
43,TA 2,8,3,5.10,"2-Propenoic acid, 2-methylheptyl ester",95.69,,,,,
43,TA 2,8,3,5.10,ethyl maltol,93.31,,,,,
43,TA 2,8,3,5.10,"2,6-Dichlorophenol",93,,,,,
43,TA 2,8,3,5.10,methylnonanedione,91.66,,,,,
43,TA 2,8,3,5.10,Dichlorvos,91.5,,,,,
43,TA 2,8,3,5.10,Tetradecane,81.66,,,,,
43,TA 2,8,3,5.10,Thymol,86.3,,,,,
43,TA 2,8,3,5.10,Anisyl alcohol,86.07,,,,,
43,TA 2,8,3,5.10,4-Octanolide,85.42,,,,,
43,TA 2,8,3,5.10,[E]-whiskey lactone,85.34,,,,,
43,TA 2,8,3,5.10,(E)-Cinnamaldehyde,85.2,,,,,
43,TA 2,8,3,5.10,Cinnamaldehyde,94.93,,,,,
43,TA 2,8,3,5.10,Anisyl alcohol,94.51,,,,,
43,TA 2,8,3,5.10,Thymol,94.41,,,,,
43,TA 2,8,3,5.10,[E]-whiskey lactone,93.56,,,,,
43,TA 2,8,3,5.10,delta-octalactone,93.55,,,,,
43,TA 2,8,3,5.10,Caprolactam,95,,,,,
43,TA 2,8,3,5.10,delta-octalactone,94.63,,,,,
43,TA 2,8,3,5.10,[E]-whiskey lactone,94.63,,,,,
43,TA 2,8,3,5.10,Anisyl alcohol,93.68,,,,,
43,TA 2,8,3,5.10,indole,93.07,,,,,
43,TA 2,8,3,5.10,4-Tridecanol,98.6,,,,,
43,TA 2,8,3,5.10,2-Tridecanone,98.12,,,,,
43,TA 2,8,3,5.10,2-tridecanol,97.86,,,,,
43,TA 2,8,3,5.10,3-Tridecanol,97.49,,,,,
43,TA 2,8,3,5.10,beta-Himachalene,97.42,,,,,
43,TA 2,8,3,5.10,Coumarin,51.19,,,,,
43,TA 2,8,3,5.10,delta-decalactone,51.01,,,,,
43,TA 2,8,3,5.10,delta-decalactone,51.01,,,,,
43,TA 2,8,3,5.10,Histamine,24.27,,,,,
45,TA 2,8,3,5.31,Trimethylamine,75.03,,,,,
45,TA 2,8,3,5.31,Methanethiol,74.05,,,,,
45,TA 2,8,3,5.31,Methyl formate,73.49,,,,,
45,TA 2,8,3,5.31,2-Methylbutane,0.07,,,,,
45,TA 2,8,3,5.31,Acetaldehyde,69.5,,,,,
45,TA 2,8,3,5.31,Methanol,66.84,,,,,
45,TA 2,8,3,5.31,Methanethiol,66.69,,,,,
45,TA 2,8,3,5.31,2-Methylbutane,65.06,,,,,
45,TA 2,8,3,5.31,Pentane,33.71,,,,,
45,TA 2,8,3,5.31,Methanol,61.14,,,,,
45,TA 2,8,3,5.31,Acetaldehyde,58.8,,,,,
45,TA 2,8,3,5.31,Methyl formate,56.65,,,,,
45,TA 2,8,3,5.31,Methanethiol,55.57,,,,,
45,TA 2,8,3,5.31,2-Methylbutane,35.19,,,,,
45,TA 2,8,3,5.31,Propanal,95.2,,,,,
45,TA 2,8,3,5.31,Propenal,94.98,,,,,
45,TA 2,8,3,5.31,ethyl chloride,94.09,,,,,
45,TA 2,8,3,5.31,ethanol,92.57,,,,,
45,TA 2,8,3,5.31,propan-2-one,90.4,,,,,
45,TA 2,8,3,5.31,Methyl acetate,89.89,,,,,
45,TA 2,8,3,5.31,dimethyl sulfide,88.41,,,,,
45,TA 2,8,3,5.31,propan-2-one,88.37,,,,,
45,TA 2,8,3,5.31,2-propanol,85.47,,,,,
45,TA 2,8,3,5.31,2-Methyl-2-propanol,85.4,,,,,
45,TA 2,8,3,5.31,"butane-2,3-dione",96.47,,,,,
45,TA 2,8,3,5.31,Butanal,96.14,,,,,
45,TA 2,8,3,5.31,3-Buten-2-one,95.36,,,,,
45,TA 2,8,3,5.31,vinyl acetate,93.63,,,,,
45,TA 2,8,3,5.31,butan-2-one,93.57,,,,,
45,TA 2,8,3,5.31,butan-2-one,97.07,,,,,
45,TA 2,8,3,5.31,2-butanol,96.71,,,,,
45,TA 2,8,3,5.31,Chloroform,96.22,,,,,
45,TA 2,8,3,5.31,S(+)-2-butanol,96.22,,,,,
45,TA 2,8,3,5.31,"Methane, bromochloro-",95.48,,,,,
45,TA 2,8,3,5.31,acetic acid,93.96,,,,,
45,TA 2,8,3,5.31,Formic acid,89.78,,,,,
45,TA 2,8,3,5.31,(E)-4-octene,81.15,,,,,
45,TA 2,8,3,5.31,3-Ethylhexane,41.76,,,,,
45,TA 2,8,3,5.31,3-methylheptane,41.7,,,,,
45,TA 2,8,3,5.31,ethylcyclohexane,76.21,,,,,
45,TA 2,8,3,5.31,Propylcyclopentane,75.44,,,,,
45,TA 2,8,3,5.31,3-methyl-2-butene-1-thiol,74.27,,,,,
45,TA 2,8,3,5.31,4-Ethenylcyclohexene,74.26,,,,,
45,TA 2,8,3,5.31,1-pentanethiol,73.68,,,,,
45,TA 2,8,3,5.31,pentanol,80.03,,,,,
45,TA 2,8,3,5.31,1-hexen-3-ol,80.02,,,,,
45,TA 2,8,3,5.31,(E)-2-penten-1-ol,79.85,,,,,
45,TA 2,8,3,5.31,"Ethane, 1,1,2-trichloro-",79.15,,,,,
45,TA 2,8,3,5.31,1-Hexen-3-one,78.93,,,,,
45,TA 2,8,3,5.31,2-hexanol,98.46,,,,,
45,TA 2,8,3,5.31,EDB,98.44,,,,,
45,TA 2,8,3,5.31,Dibromochloromethane,98.21,,,,,
45,TA 2,8,3,5.31,(Z)-3-hexenal,98.05,,,,,
45,TA 2,8,3,5.31,3-hexanol,97.91,,,,,
45,TA 2,8,3,5.31,1-Hydroxy-2-(methylthio)-ethane,93.62,,,,,
45,TA 2,8,3,5.31,furfural,92.35,,,,,
45,TA 2,8,3,5.31,2-Cyclopenten-1-one,91.4,,,,,
45,TA 2,8,3,5.31,Butanoic acid,90.18,,,,,
45,TA 2,8,3,5.31,2-furanmethanol,89.45,,,,,
45,TA 2,8,3,5.31,2-methylbutanoic acid,96.84,,,,,
45,TA 2,8,3,5.31,2-furanmethanol,96.81,,,,,
45,TA 2,8,3,5.31,3-methylbutanoic acid,96.49,,,,,
45,TA 2,8,3,5.31,Cyclohexanol,96.34,,,,,
45,TA 2,8,3,5.31,3-heptanol,95.97,,,,,
45,TA 2,8,3,5.31,Dimethyl Sulfoxide,85.01,,,,,
45,TA 2,8,3,5.31,2-furanmethanol,82.34,,,,,
45,TA 2,8,3,5.31,(1-Methylpropyl)benzene,81.82,,,,,
45,TA 2,8,3,5.31,(+)-alpha-Phellandrene,80.57,,,,,
45,TA 2,8,3,5.31,alpha-Phellandrene,80.1,,,,,
45,TA 2,8,3,5.31,Undecane,47.57,,,,,
45,TA 2,8,3,5.31,1-Octen-3-ol,32.96,,,,,
45,TA 2,8,3,5.31,octadienone,32.92,,,,,
45,TA 2,8,3,5.31,"1,5-octadienone",32.91,,,,,
45,TA 2,8,3,5.31,"2,3-Octanedione",32.85,,,,,
45,TA 2,8,3,5.31,terpinolene,97.5,,,,,
45,TA 2,8,3,5.31,"2-ethyl-3,6-dimethylpyrazine",96.76,,,,,
45,TA 2,8,3,5.31,"2,4-Dimethyl-5-ethylthiazole",96.37,,,,,
45,TA 2,8,3,5.31,"2-Ethyl-5,6-dimethylpyrazine",95.79,,,,,
45,TA 2,8,3,5.31,Dimethyl fumarate,88.65,,,,,
45,TA 2,8,3,5.31,Methyl cyclohexanecarboxylate,96.64,,,,,
45,TA 2,8,3,5.31,Glycerol,95.9,,,,,
45,TA 2,8,3,5.31,Hexanoic acid,94.86,,,,,
45,TA 2,8,3,5.31,Phenol,93.42,,,,,
45,TA 2,8,3,5.31,benzyl alcohol,93.38,,,,,
45,TA 2,8,3,5.31,n-nonanal,96.7,,,,,
45,TA 2,8,3,5.31,ethyl 3-(methylthio)propanoate,96.57,,,,,
45,TA 2,8,3,5.31,Fenchol,96.52,,,,,
45,TA 2,8,3,5.31,Ethyl cyclohexanecarboxylate,96.03,,,,,
45,TA 2,8,3,5.31,2-nonanol,95.92,,,,,
45,TA 2,8,3,5.31,1-Nonanethiol,93.73,,,,,
45,TA 2,8,3,5.31,methyl nonanoate,93.6,,,,,
45,TA 2,8,3,5.31,hexyl (E)-2-butenoate,92.6,,,,,
45,TA 2,8,3,5.31,"2-Butenoic acid, hexyl ester",92.6,,,,,
45,TA 2,8,3,5.31,epoxy-p-menthene,92.26,,,,,
45,TA 2,8,3,5.31,2-[(methyldithio)methyl]furan,81.23,,,,,
45,TA 2,8,3,5.31,quinoxaline,81,,,,,
45,TA 2,8,3,5.31,epoxy-p-menthene,80.97,,,,,
45,TA 2,8,3,5.31,Naphthalene,80.52,,,,,
45,TA 2,8,3,5.31,"2-Butenoic acid, hexyl ester",80.28,,,,,
45,TA 2,8,3,5.31,Tetradecane,98.1,,,,,
45,TA 2,8,3,5.31,E-Tetradec-7-ene,97.86,,,,,
45,TA 2,8,3,5.31,undecan-2-one,94.69,,,,,
45,TA 2,8,3,5.31,2-Undecanol,94.31,,,,,
45,TA 2,8,3,5.31,Undecanal,94.3,,,,,
45,TA 2,8,3,5.31,"1,3-Cyclopentadiene, 1,2,3,4,5,5-hexachloro-",96.59,,,,,
45,TA 2,8,3,5.31,heptyl crotonate,96.03,,,,,
45,TA 2,8,3,5.31,"2,4,6-Trichloroanisole",95.98,,,,,
45,TA 2,8,3,5.31,Methyl decanoate,95.9,,,,,
45,TA 2,8,3,5.31,1-Decanethiol,95.88,,,,,
